Cluster,Direction,Target,Source,Value
7,Protein -> Niche,Tnnc1,Folate.Receptor,0.33237563501484235
7,Protein -> Niche,Tnnc1,Ly.6A.E,0.0
7,Protein -> Niche,Tnnc1,MAdCAM.1,0.06079612871346937
7,Protein -> Niche,Tnnc1,NK.1.1.KLRB1,0.9999999999999999
7,Protein -> Niche,Tnnc1,Notch1,0.31215577704559117
7,Protein -> Niche,Tnnc1,P2RY12,0.4919254108446628
7,Protein -> Niche,Tnnc1,PanendothelialCellAntigen,0.04589061495904309
7,Protein -> Niche,Tnnc1,SiglecH.SIGLEC,0.10714201795122444
7,Protein -> Niche,Tnni3,CD102.ICAM2,0.22834677447520266
7,Protein -> Niche,Tnni3,CD117.KIT,0.79710133556688
7,Protein -> Niche,Tnni3,CD201.EPCR,0.025506299476523858
7,Protein -> Niche,Tnni3,CD304.NPR1,0.14922312113985078
7,Protein -> Niche,Tnni3,CD309.KDR,0.3822196404348843
7,Protein -> Niche,Tnni3,CD326.Ep.CAM,0.28196080645520705
7,Protein -> Niche,Tnni3,CD49d.ITGA4,0.22935529412067882
7,Protein -> Niche,Tnni3,CD55,0.3439668921258383
7,Protein -> Niche,Tnni3,CD63,0.21378796818680648
7,Protein -> Niche,Tnni3,ESAM,0.018394120278433068
7,Protein -> Niche,Tnni3,ErythroidCells.LY76,0.6010790191962968
7,Protein -> Niche,Tnni3,FCER1A,0.20141754646256696
7,Protein -> Niche,Tnni3,Folate.Receptor,0.16748911848280998
7,Protein -> Niche,Tnni3,Ly.6A.E,0.0
7,Protein -> Niche,Tnni3,MAdCAM.1,0.005620813370160904
7,Protein -> Niche,Tnni3,NK.1.1.KLRB1,1.0000000000000002
7,Protein -> Niche,Tnni3,Notch1,0.12145214134463386
7,Protein -> Niche,Tnni3,P2RY12,0.27237885193660727
7,Protein -> Niche,Tnni3,PanendothelialCellAntigen,0.1460617285048412
7,Protein -> Niche,Tnni3,SiglecH.SIGLEC,0.13930325122135737
7,Protein -> Niche,Ttn,CD102.ICAM2,0.1783632753904257
7,Protein -> Niche,Ttn,CD117.KIT,0.8056372362006193
7,Protein -> Niche,Ttn,CD201.EPCR,0.08602326363154231
7,Protein -> Niche,Ttn,CD304.NPR1,0.22425586847017484
7,Protein -> Niche,Ttn,CD309.KDR,0.3234451229741173
7,Protein -> Niche,Ttn,CD326.Ep.CAM,0.21028095587817483
7,Protein -> Niche,Ttn,CD49d.ITGA4,0.3052968230138561
7,Protein -> Niche,Ttn,CD55,0.30397879510795345
7,Protein -> Niche,Ttn,CD63,0.29942266001985507
7,Protein -> Niche,Ttn,ESAM,0.06959883543846809
7,Protein -> Niche,Ttn,ErythroidCells.LY76,0.45790651078500033
7,Protein -> Niche,Ttn,FCER1A,0.1883893299755566
7,Protein -> Niche,Ttn,Folate.Receptor,0.20496650444960993
7,Protein -> Niche,Ttn,Ly.6A.E,0.0
7,Protein -> Niche,Ttn,MAdCAM.1,0.08081235373724902
7,Protein -> Niche,Ttn,NK.1.1.KLRB1,1.0
7,Protein -> Niche,Ttn,Notch1,0.23548453486761164
7,Protein -> Niche,Ttn,P2RY12,0.2613817315456478
7,Protein -> Niche,Ttn,PanendothelialCellAntigen,0.04876973758703834
7,Protein -> Niche,Ttn,SiglecH.SIGLEC,0.13450902454371574
8,Protein -> Niche,Aff3,CD102.ICAM2,0.36474925679761605
8,Protein -> Niche,Aff3,CD117.KIT,0.9999999999999999
8,Protein -> Niche,Aff3,CD201.EPCR,0.06606121783938633
8,Protein -> Niche,Aff3,CD304.NPR1,0.1040842753349255
8,Protein -> Niche,Aff3,CD309.KDR,0.15505031882536313
8,Protein -> Niche,Aff3,CD326.Ep.CAM,0.10869669102428402
8,Protein -> Niche,Aff3,CD41.ITGA2B,0.13804463586371268
8,Protein -> Niche,Aff3,CD55,0.12060398553549039
8,Protein -> Niche,Aff3,CD63,0.18576648118824962
8,Protein -> Niche,Aff3,ESAM,0.026347068205611293
8,Protein -> Niche,Aff3,ErythroidCells.LY76,0.31277341351372406
8,Protein -> Niche,Aff3,FCER1A,0.10051329771183347
8,Protein -> Niche,Aff3,Folate.Receptor,0.1253284488572139
8,Protein -> Niche,Aff3,Ly.6A.E,0.02666495861641284
8,Protein -> Niche,Aff3,MAdCAM.1,0.09993382421835105
8,Protein -> Niche,Aff3,NK.1.1.KLRB1,0.2654836021750459
8,Protein -> Niche,Aff3,Notch1,0.13074661616467498
8,Protein -> Niche,Aff3,P2RY12,0.13602570645510131
8,Protein -> Niche,Aff3,PanendothelialCellAntigen,0.17407060551086317
8,Protein -> Niche,Aff3,SiglecH.SIGLEC,0.07395709816721939
8,Protein -> Niche,Ap2s1,CD102.ICAM2,0.5930781760444528
8,Protein -> Niche,Ap2s1,CD117.KIT,0.6646214393537774
8,Protein -> Niche,Ap2s1,CD201.EPCR,0.2122015901675992
8,Protein -> Niche,Ap2s1,CD304.NPR1,0.5478296214510991
8,Protein -> Niche,Ap2s1,CD309.KDR,0.6598762310144692
8,Protein -> Niche,Ap2s1,CD326.Ep.CAM,0.39756963025835823
8,Protein -> Niche,Ap2s1,CD41.ITGA2B,0.18493165691727992
8,Protein -> Niche,Ap2s1,CD55,0.18519516676616343
8,Protein -> Niche,Ap2s1,CD63,1.0
8,Protein -> Niche,Ap2s1,ESAM,0.07452428294531865
8,Protein -> Niche,Ap2s1,ErythroidCells.LY76,0.9596390469318892
8,Protein -> Niche,Ap2s1,FCER1A,0.2513987122120368
8,Protein -> Niche,Ap2s1,Folate.Receptor,0.17234134182716399
8,Protein -> Niche,Ap2s1,Ly.6A.E,0.0
8,Protein -> Niche,Ap2s1,MAdCAM.1,0.4062342822589873
8,Protein -> Niche,Ap2s1,NK.1.1.KLRB1,0.5163777663503517
8,Protein -> Niche,Ap2s1,Notch1,0.33898430616284686
8,Protein -> Niche,Ap2s1,P2RY12,0.3595521976596421
8,Protein -> Niche,Ap2s1,PanendothelialCellAntigen,0.1692314385576219
8,Protein -> Niche,Ap2s1,SiglecH.SIGLEC,0.18637241685154216
8,Protein -> Niche,Cdk5r1,CD102.ICAM2,0.3250486870650228
8,Protein -> Niche,Cdk5r1,CD117.KIT,1.0
8,Protein -> Niche,Cdk5r1,CD201.EPCR,0.017983465709063437
8,Protein -> Niche,Cdk5r1,CD304.NPR1,0.07332214747825506
8,Protein -> Niche,Cdk5r1,CD309.KDR,0.19022032994853288
8,Protein -> Niche,Cdk5r1,CD326.Ep.CAM,0.23107055738420473
8,Protein -> Niche,Cdk5r1,CD41.ITGA2B,0.036091658222179926
8,Protein -> Niche,Cdk5r1,CD55,0.06618807042241924
8,Protein -> Niche,Cdk5r1,CD63,0.1743814290414895
8,Protein -> Niche,Cdk5r1,ESAM,0.046079853172500004
8,Protein -> Niche,Cdk5r1,ErythroidCells.LY76,0.2123578208391726
8,Protein -> Niche,Cdk5r1,FCER1A,0.07959683488532
8,Protein -> Niche,Cdk5r1,Folate.Receptor,0.10629525914427161
8,Protein -> Niche,Cdk5r1,Ly.6A.E,0.0
8,Protein -> Niche,Cdk5r1,MAdCAM.1,0.18817923151872235
8,Protein -> Niche,Cdk5r1,NK.1.1.KLRB1,0.41892727464573404
8,Protein -> Niche,Cdk5r1,Notch1,0.2667172418184339
8,Protein -> Niche,Cdk5r1,P2RY12,0.24713522926211295
8,Protein -> Niche,Cdk5r1,PanendothelialCellAntigen,0.13508008483598544
8,Protein -> Niche,Cdk5r1,SiglecH.SIGLEC,0.05688264331995181
8,Protein -> Niche,Cenpb,CD102.ICAM2,0.18635263927803367
8,Protein -> Niche,Cenpb,CD117.KIT,0.45939577141832877
8,Protein -> Niche,Cenpb,CD201.EPCR,0.06018432381581565
8,Protein -> Niche,Cenpb,CD304.NPR1,0.5151933182020949
8,Protein -> Niche,Cenpb,CD309.KDR,0.08864407280018555
8,Protein -> Niche,Cenpb,CD326.Ep.CAM,0.1854609621666454
8,Protein -> Niche,Cenpb,CD41.ITGA2B,0.07701888202032184
8,Protein -> Niche,Cenpb,CD55,0.10485098701090445
8,Protein -> Niche,Cenpb,CD63,0.9999999999999999
8,Protein -> Niche,Cenpb,ESAM,0.058267550914189836
8,Protein -> Niche,Cenpb,ErythroidCells.LY76,0.20406136592167448
8,Protein -> Niche,Cenpb,FCER1A,0.10398413897095968
8,Protein -> Niche,Cenpb,Folate.Receptor,0.09221013685634771
8,Protein -> Niche,Cenpb,Ly.6A.E,0.0
8,Protein -> Niche,Cenpb,MAdCAM.1,0.18401843852589392
8,Protein -> Niche,Cenpb,NK.1.1.KLRB1,0.28780152803964243
8,Protein -> Niche,Cenpb,Notch1,0.24189690622058638
8,Protein -> Niche,Cenpb,P2RY12,0.1353431217168378
8,Protein -> Niche,Cenpb,PanendothelialCellAntigen,0.14277082871243782
8,Protein -> Niche,Cenpb,SiglecH.SIGLEC,0.05360334444978626
8,Protein -> Niche,Chl1,CD102.ICAM2,0.3373589662980549
8,Protein -> Niche,Chl1,CD117.KIT,1.0000000000000002
8,Protein -> Niche,Chl1,CD201.EPCR,0.008463079517015484
8,Protein -> Niche,Chl1,CD304.NPR1,0.06051074451945755
8,Protein -> Niche,Chl1,CD309.KDR,0.1289985513008659
8,Protein -> Niche,Chl1,CD326.Ep.CAM,0.13280833079198012
8,Protein -> Niche,Chl1,CD41.ITGA2B,0.06920774607949952
8,Protein -> Niche,Chl1,CD55,0.04850363160682798
8,Protein -> Niche,Chl1,CD63,0.11173211526678652
8,Protein -> Niche,Chl1,ESAM,0.03240399641996254
8,Protein -> Niche,Chl1,ErythroidCells.LY76,0.25948877172556206
8,Protein -> Niche,Chl1,FCER1A,0.015162331384493952
8,Protein -> Niche,Chl1,Folate.Receptor,0.10795018206826064
8,Protein -> Niche,Chl1,Ly.6A.E,0.0
8,Protein -> Niche,Chl1,MAdCAM.1,0.21952197713916927
8,Protein -> Niche,Chl1,NK.1.1.KLRB1,0.28234085228823763
8,Protein -> Niche,Chl1,Notch1,0.15450902294884072
8,Protein -> Niche,Chl1,P2RY12,0.16247695164483084
8,Protein -> Niche,Chl1,PanendothelialCellAntigen,0.12977876159488488
8,Protein -> Niche,Chl1,SiglecH.SIGLEC,0.003715342270378716
8,Protein -> Niche,Col11a1,CD102.ICAM2,0.40662923236275095
8,Protein -> Niche,Col11a1,CD117.KIT,1.0
8,Protein -> Niche,Col11a1,CD201.EPCR,0.16644384562942202
8,Protein -> Niche,Col11a1,CD304.NPR1,0.40218698003922926
8,Protein -> Niche,Col11a1,CD309.KDR,0.39289220176031026
8,Protein -> Niche,Col11a1,CD326.Ep.CAM,0.1478543877272436
8,Protein -> Niche,Col11a1,CD41.ITGA2B,0.13303700751136285
8,Protein -> Niche,Col11a1,CD55,0.16670746251277416
8,Protein -> Niche,Col11a1,CD63,0.6326018100366404
8,Protein -> Niche,Col11a1,ESAM,0.009601889991413537
8,Protein -> Niche,Col11a1,ErythroidCells.LY76,0.3357947039044087
8,Protein -> Niche,Col11a1,FCER1A,0.3856896472027238
8,Protein -> Niche,Col11a1,Folate.Receptor,0.06370629120457602
8,Protein -> Niche,Col11a1,Ly.6A.E,0.0
8,Protein -> Niche,Col11a1,MAdCAM.1,0.08136083749282544
8,Protein -> Niche,Col11a1,NK.1.1.KLRB1,0.2566351175736984
8,Protein -> Niche,Col11a1,Notch1,0.5655412696397292
8,Protein -> Niche,Col11a1,P2RY12,0.352239679455276
8,Protein -> Niche,Col11a1,PanendothelialCellAntigen,0.1946686000292043
8,Protein -> Niche,Col11a1,SiglecH.SIGLEC,0.18399926848896112
8,Protein -> Niche,Dcx,CD102.ICAM2,0.29232498210951957
8,Protein -> Niche,Dcx,CD117.KIT,1.0000000000000002
8,Protein -> Niche,Dcx,CD201.EPCR,0.0513763525390198
8,Protein -> Niche,Dcx,CD304.NPR1,0.06381849552649375
8,Protein -> Niche,Dcx,CD309.KDR,0.22043513817997806
8,Protein -> Niche,Dcx,CD326.Ep.CAM,0.18105835175572887
8,Protein -> Niche,Dcx,CD41.ITGA2B,0.07968211743485794
8,Protein -> Niche,Dcx,CD55,0.07654358420114228
8,Protein -> Niche,Dcx,CD63,0.11776501844080133
8,Protein -> Niche,Dcx,ESAM,0.04862221947031957
8,Protein -> Niche,Dcx,ErythroidCells.LY76,0.2800067474133156
8,Protein -> Niche,Dcx,FCER1A,0.05543838752563139
8,Protein -> Niche,Dcx,Folate.Receptor,0.12244164794259589
8,Protein -> Niche,Dcx,Ly.6A.E,0.0
8,Protein -> Niche,Dcx,MAdCAM.1,0.28155080057211773
8,Protein -> Niche,Dcx,NK.1.1.KLRB1,0.3398333045053009
8,Protein -> Niche,Dcx,Notch1,0.27122995633691943
8,Protein -> Niche,Dcx,P2RY12,0.307989252798857
8,Protein -> Niche,Dcx,PanendothelialCellAntigen,0.16413632646849252
8,Protein -> Niche,Dcx,SiglecH.SIGLEC,0.041707360591231216
8,Protein -> Niche,Ina,CD102.ICAM2,0.3552580390640314
8,Protein -> Niche,Ina,CD117.KIT,1.0
8,Protein -> Niche,Ina,CD201.EPCR,0.03229755206343658
8,Protein -> Niche,Ina,CD304.NPR1,0.12443007148702122
8,Protein -> Niche,Ina,CD309.KDR,0.1869187991998596
8,Protein -> Niche,Ina,CD326.Ep.CAM,0.1875464521049655
8,Protein -> Niche,Ina,CD41.ITGA2B,0.09304857921692623
8,Protein -> Niche,Ina,CD55,0.06467096254648406
8,Protein -> Niche,Ina,CD63,0.14478261537292558
8,Protein -> Niche,Ina,ESAM,0.026226874057566338
8,Protein -> Niche,Ina,ErythroidCells.LY76,0.34699260546035204
8,Protein -> Niche,Ina,FCER1A,0.02197389375645102
8,Protein -> Niche,Ina,Folate.Receptor,0.09925705539329892
8,Protein -> Niche,Ina,Ly.6A.E,0.0
8,Protein -> Niche,Ina,MAdCAM.1,0.27178533351443257
8,Protein -> Niche,Ina,NK.1.1.KLRB1,0.27224271348764567
8,Protein -> Niche,Ina,Notch1,0.184882870332859
8,Protein -> Niche,Ina,P2RY12,0.23825579903298272
8,Protein -> Niche,Ina,PanendothelialCellAntigen,0.1581892683511344
8,Protein -> Niche,Ina,SiglecH.SIGLEC,0.013585654688299934
8,Protein -> Niche,Kdm6b,CD102.ICAM2,0.29700683337151657
8,Protein -> Niche,Kdm6b,CD117.KIT,0.9999999999999999
8,Protein -> Niche,Kdm6b,CD201.EPCR,0.13408484978162064
8,Protein -> Niche,Kdm6b,CD304.NPR1,0.2837246464605421
8,Protein -> Niche,Kdm6b,CD309.KDR,0.4697957080702676
8,Protein -> Niche,Kdm6b,CD326.Ep.CAM,0.4460581713182763
8,Protein -> Niche,Kdm6b,CD41.ITGA2B,0.11252207766233105
8,Protein -> Niche,Kdm6b,CD55,0.19912145532299988
8,Protein -> Niche,Kdm6b,CD63,0.5672072123909019
8,Protein -> Niche,Kdm6b,ESAM,0.007030242449872048
8,Protein -> Niche,Kdm6b,ErythroidCells.LY76,0.5747885220383915
8,Protein -> Niche,Kdm6b,FCER1A,0.24009572827571155
8,Protein -> Niche,Kdm6b,Folate.Receptor,0.13347088602126542
8,Protein -> Niche,Kdm6b,Ly.6A.E,0.0
8,Protein -> Niche,Kdm6b,MAdCAM.1,0.05436653989903589
8,Protein -> Niche,Kdm6b,NK.1.1.KLRB1,0.9645498460229504
8,Protein -> Niche,Kdm6b,Notch1,0.5155697926140371
8,Protein -> Niche,Kdm6b,P2RY12,0.5372720475301306
8,Protein -> Niche,Kdm6b,PanendothelialCellAntigen,0.09876242408676275
8,Protein -> Niche,Kdm6b,SiglecH.SIGLEC,0.2397831895768511
8,Protein -> Niche,Mapt,CD102.ICAM2,0.23861629247410399
8,Protein -> Niche,Mapt,CD117.KIT,1.0
8,Protein -> Niche,Mapt,CD201.EPCR,0.09803582944919326
8,Protein -> Niche,Mapt,CD304.NPR1,0.2640736624196237
8,Protein -> Niche,Mapt,CD309.KDR,0.3566899463352745
8,Protein -> Niche,Mapt,CD326.Ep.CAM,0.39108395088569026
8,Protein -> Niche,Mapt,CD41.ITGA2B,0.0814083203592656
8,Protein -> Niche,Mapt,CD55,0.08249057930618775
8,Protein -> Niche,Mapt,CD63,0.3452504918418833
8,Protein -> Niche,Mapt,ESAM,0.01664455940003806
8,Protein -> Niche,Mapt,ErythroidCells.LY76,0.3635468309384772
8,Protein -> Niche,Mapt,FCER1A,0.11133482954904661
8,Protein -> Niche,Mapt,Folate.Receptor,0.08598146629613307
8,Protein -> Niche,Mapt,Ly.6A.E,0.0
8,Protein -> Niche,Mapt,MAdCAM.1,0.43472243409038935
8,Protein -> Niche,Mapt,NK.1.1.KLRB1,0.34677472546333754
8,Protein -> Niche,Mapt,Notch1,0.3463582666633942
8,Protein -> Niche,Mapt,P2RY12,0.35925082027563215
8,Protein -> Niche,Mapt,PanendothelialCellAntigen,0.1883959057060971
8,Protein -> Niche,Mapt,SiglecH.SIGLEC,0.03754160994687902
8,Protein -> Niche,Mif,CD102.ICAM2,0.2148561482711081
8,Protein -> Niche,Mif,CD117.KIT,0.6346784146794335
8,Protein -> Niche,Mif,CD201.EPCR,0.09372026166707631
8,Protein -> Niche,Mif,CD304.NPR1,0.14943441930914841
8,Protein -> Niche,Mif,CD309.KDR,0.8214859737339684
8,Protein -> Niche,Mif,CD326.Ep.CAM,1.0
8,Protein -> Niche,Mif,CD41.ITGA2B,0.039914966197933555
8,Protein -> Niche,Mif,CD55,0.15781752621948486
8,Protein -> Niche,Mif,CD63,0.29624941729120374
8,Protein -> Niche,Mif,ESAM,0.06310818401635265
8,Protein -> Niche,Mif,ErythroidCells.LY76,0.6075201836156046
8,Protein -> Niche,Mif,FCER1A,0.18058472348496196
8,Protein -> Niche,Mif,Folate.Receptor,0.05741938705327648
8,Protein -> Niche,Mif,Ly.6A.E,0.0
8,Protein -> Niche,Mif,MAdCAM.1,0.1159137194844927
8,Protein -> Niche,Mif,NK.1.1.KLRB1,0.8963464704800321
8,Protein -> Niche,Mif,Notch1,0.32869389487489126
8,Protein -> Niche,Mif,P2RY12,0.5700161010156215
8,Protein -> Niche,Mif,PanendothelialCellAntigen,0.0916331257008211
8,Protein -> Niche,Mif,SiglecH.SIGLEC,0.1616967028410896
8,Protein -> Niche,Napb,CD102.ICAM2,0.28531289154396455
8,Protein -> Niche,Napb,CD117.KIT,1.0
8,Protein -> Niche,Napb,CD201.EPCR,0.045506315325629626
8,Protein -> Niche,Napb,CD304.NPR1,0.10564251899554289
8,Protein -> Niche,Napb,CD309.KDR,0.3314938109669697
8,Protein -> Niche,Napb,CD326.Ep.CAM,0.3397930311385434
8,Protein -> Niche,Napb,CD41.ITGA2B,0.004539601096309881
8,Protein -> Niche,Napb,CD55,0.07134183710500869
8,Protein -> Niche,Napb,CD63,0.21621973069119582
8,Protein -> Niche,Napb,ESAM,0.04701300804797853
8,Protein -> Niche,Napb,ErythroidCells.LY76,0.24810589556634632
8,Protein -> Niche,Napb,FCER1A,0.14168940408096026
8,Protein -> Niche,Napb,Folate.Receptor,0.0929988580511609
8,Protein -> Niche,Napb,Ly.6A.E,0.0
8,Protein -> Niche,Napb,MAdCAM.1,0.22405618829437307
8,Protein -> Niche,Napb,NK.1.1.KLRB1,0.4247993696522201
8,Protein -> Niche,Napb,Notch1,0.3371293335371704
8,Protein -> Niche,Napb,P2RY12,0.39145951227692
8,Protein -> Niche,Napb,PanendothelialCellAntigen,0.13220102145073276
8,Protein -> Niche,Napb,SiglecH.SIGLEC,0.10817524155708022
8,Protein -> Niche,Rnd3,CD102.ICAM2,0.2886850115086511
8,Protein -> Niche,Rnd3,CD117.KIT,0.9999999999999999
8,Protein -> Niche,Rnd3,CD201.EPCR,0.0476848688751621
8,Protein -> Niche,Rnd3,CD304.NPR1,0.10224609088871459
8,Protein -> Niche,Rnd3,CD309.KDR,0.28353789228394033
8,Protein -> Niche,Rnd3,CD326.Ep.CAM,0.21285974092237236
8,Protein -> Niche,Rnd3,CD41.ITGA2B,0.08791705790420928
8,Protein -> Niche,Rnd3,CD55,0.08019861878120488
8,Protein -> Niche,Rnd3,CD63,0.30658309531372385
8,Protein -> Niche,Rnd3,ESAM,0.04484864502205266
8,Protein -> Niche,Rnd3,ErythroidCells.LY76,0.25156360353704843
8,Protein -> Niche,Rnd3,FCER1A,0.08656881445205969
8,Protein -> Niche,Rnd3,Folate.Receptor,0.1363594800820061
8,Protein -> Niche,Rnd3,Ly.6A.E,0.0
8,Protein -> Niche,Rnd3,MAdCAM.1,0.130330607991321
8,Protein -> Niche,Rnd3,NK.1.1.KLRB1,0.46947386291551374
8,Protein -> Niche,Rnd3,Notch1,0.3871575652399972
8,Protein -> Niche,Rnd3,P2RY12,0.4290254906834061
8,Protein -> Niche,Rnd3,PanendothelialCellAntigen,0.15937966527305197
8,Protein -> Niche,Rnd3,SiglecH.SIGLEC,0.08341915043067058
8,Protein -> Niche,Rpl17-ps8,CD102.ICAM2,0.3273353418789523
8,Protein -> Niche,Rpl17-ps8,CD117.KIT,1.0
8,Protein -> Niche,Rpl17-ps8,CD201.EPCR,0.12252105310574402
8,Protein -> Niche,Rpl17-ps8,CD304.NPR1,0.23975843911993544
8,Protein -> Niche,Rpl17-ps8,CD309.KDR,0.6527020385462897
8,Protein -> Niche,Rpl17-ps8,CD326.Ep.CAM,0.8143685266246535
8,Protein -> Niche,Rpl17-ps8,CD41.ITGA2B,0.1033154899877674
8,Protein -> Niche,Rpl17-ps8,CD55,0.24847333601757593
8,Protein -> Niche,Rpl17-ps8,CD63,0.5289302547054955
8,Protein -> Niche,Rpl17-ps8,ESAM,0.0800828255335394
8,Protein -> Niche,Rpl17-ps8,ErythroidCells.LY76,0.7764329293550102
8,Protein -> Niche,Rpl17-ps8,FCER1A,0.3884401863502651
8,Protein -> Niche,Rpl17-ps8,Folate.Receptor,0.025510660116843054
8,Protein -> Niche,Rpl17-ps8,Ly.6A.E,0.0
8,Protein -> Niche,Rpl17-ps8,MAdCAM.1,0.275456906959788
8,Protein -> Niche,Rpl17-ps8,NK.1.1.KLRB1,0.6097620245219342
8,Protein -> Niche,Rpl17-ps8,Notch1,0.22343494005420073
8,Protein -> Niche,Rpl17-ps8,P2RY12,0.3377157396573539
8,Protein -> Niche,Rpl17-ps8,PanendothelialCellAntigen,0.10608744175791468
8,Protein -> Niche,Rpl17-ps8,SiglecH.SIGLEC,0.10751347664248528
8,Protein -> Niche,Rtn1,CD102.ICAM2,0.2976371716124387
8,Protein -> Niche,Rtn1,CD117.KIT,0.9999999999999999
8,Protein -> Niche,Rtn1,CD201.EPCR,0.013463867244447827
8,Protein -> Niche,Rtn1,CD304.NPR1,0.054764593138807535
8,Protein -> Niche,Rtn1,CD309.KDR,0.13845171361537573
8,Protein -> Niche,Rtn1,CD326.Ep.CAM,0.1445133523956844
8,Protein -> Niche,Rtn1,CD41.ITGA2B,0.06456621607703465
8,Protein -> Niche,Rtn1,CD55,0.05105552260740685
8,Protein -> Niche,Rtn1,CD63,0.15096166028322427
8,Protein -> Niche,Rtn1,ESAM,0.02487990285139778
8,Protein -> Niche,Rtn1,ErythroidCells.LY76,0.20420738707580705
8,Protein -> Niche,Rtn1,FCER1A,0.048225260443492055
8,Protein -> Niche,Rtn1,Folate.Receptor,0.10772117790414283
8,Protein -> Niche,Rtn1,Ly.6A.E,0.0
8,Protein -> Niche,Rtn1,MAdCAM.1,0.18756918159190034
8,Protein -> Niche,Rtn1,NK.1.1.KLRB1,0.35881898922308086
8,Protein -> Niche,Rtn1,Notch1,0.19594822324609373
8,Protein -> Niche,Rtn1,P2RY12,0.21615160927752985
8,Protein -> Niche,Rtn1,PanendothelialCellAntigen,0.11633059319448984
8,Protein -> Niche,Rtn1,SiglecH.SIGLEC,0.03321320666221238
8,Protein -> Niche,Sst,CD102.ICAM2,0.26598265818857403
8,Protein -> Niche,Sst,CD117.KIT,1.0
8,Protein -> Niche,Sst,CD201.EPCR,0.046967489076362584
8,Protein -> Niche,Sst,CD304.NPR1,0.12334644562020072
8,Protein -> Niche,Sst,CD309.KDR,0.18912663048877754
8,Protein -> Niche,Sst,CD326.Ep.CAM,0.27514771991500386
8,Protein -> Niche,Sst,CD41.ITGA2B,0.10917518026531539
8,Protein -> Niche,Sst,CD55,0.11058712191440073
8,Protein -> Niche,Sst,CD63,0.21692424875523564
8,Protein -> Niche,Sst,ESAM,0.025206652469619506
8,Protein -> Niche,Sst,ErythroidCells.LY76,0.22500639716663834
8,Protein -> Niche,Sst,FCER1A,0.033007994444126026
8,Protein -> Niche,Sst,Folate.Receptor,0.11972046032299599
8,Protein -> Niche,Sst,Ly.6A.E,0.024865587691220103
8,Protein -> Niche,Sst,MAdCAM.1,0.09062673951212849
8,Protein -> Niche,Sst,NK.1.1.KLRB1,0.35266370743144715
8,Protein -> Niche,Sst,Notch1,0.13319784949903277
8,Protein -> Niche,Sst,P2RY12,0.1936867371057116
8,Protein -> Niche,Sst,PanendothelialCellAntigen,0.15667672981701358
8,Protein -> Niche,Sst,SiglecH.SIGLEC,0.037141049124629816
8,Protein -> Niche,Tagln3,CD102.ICAM2,0.304202485286349
8,Protein -> Niche,Tagln3,CD117.KIT,1.0
8,Protein -> Niche,Tagln3,CD201.EPCR,0.026459819151328612
8,Protein -> Niche,Tagln3,CD304.NPR1,0.03843262638535941
8,Protein -> Niche,Tagln3,CD309.KDR,0.1927851122307106
8,Protein -> Niche,Tagln3,CD326.Ep.CAM,0.16385121719908385
8,Protein -> Niche,Tagln3,CD41.ITGA2B,0.09769973893823239
8,Protein -> Niche,Tagln3,CD55,0.06668314699938213
8,Protein -> Niche,Tagln3,CD63,0.08732185348385516
8,Protein -> Niche,Tagln3,ESAM,0.02571063667789203
8,Protein -> Niche,Tagln3,ErythroidCells.LY76,0.258821938964519
8,Protein -> Niche,Tagln3,FCER1A,0.07998639328847226
8,Protein -> Niche,Tagln3,Folate.Receptor,0.12475922639681267
8,Protein -> Niche,Tagln3,Ly.6A.E,0.0
8,Protein -> Niche,Tagln3,MAdCAM.1,0.20521155592205215
8,Protein -> Niche,Tagln3,NK.1.1.KLRB1,0.46106209362140826
8,Protein -> Niche,Tagln3,Notch1,0.2866278514780186
8,Protein -> Niche,Tagln3,P2RY12,0.29393819226924783
8,Protein -> Niche,Tagln3,PanendothelialCellAntigen,0.13789014684042628
8,Protein -> Niche,Tagln3,SiglecH.SIGLEC,0.06833347926246697
8,Protein -> Niche,Tenm3,CD102.ICAM2,0.45895584722890903
8,Protein -> Niche,Tenm3,CD117.KIT,0.9231921222667937
8,Protein -> Niche,Tenm3,CD201.EPCR,0.16348592914452645
8,Protein -> Niche,Tenm3,CD304.NPR1,0.43887368053301823
8,Protein -> Niche,Tenm3,CD309.KDR,0.17513147746273552
8,Protein -> Niche,Tenm3,CD326.Ep.CAM,0.6690582781571967
8,Protein -> Niche,Tenm3,CD41.ITGA2B,0.09932613571409096
8,Protein -> Niche,Tenm3,CD55,0.18684221455744518
8,Protein -> Niche,Tenm3,CD63,1.0000000000000002
8,Protein -> Niche,Tenm3,ESAM,0.11154309248616864
8,Protein -> Niche,Tenm3,ErythroidCells.LY76,0.37080587060807035
8,Protein -> Niche,Tenm3,FCER1A,0.19285376453763595
8,Protein -> Niche,Tenm3,Folate.Receptor,0.1730437461243631
8,Protein -> Niche,Tenm3,Ly.6A.E,0.0
8,Protein -> Niche,Tenm3,MAdCAM.1,0.16857306708252337
8,Protein -> Niche,Tenm3,NK.1.1.KLRB1,0.7417013322964373
8,Protein -> Niche,Tenm3,Notch1,0.28108555625594667
8,Protein -> Niche,Tenm3,P2RY12,0.1660647372428747
8,Protein -> Niche,Tenm3,PanendothelialCellAntigen,0.24718032674065485
8,Protein -> Niche,Tenm3,SiglecH.SIGLEC,0.11653696297463198
8,Protein -> Niche,Veph1,CD102.ICAM2,0.48382658232455933
